id,comment_count,like_count,media_type,media_url,permalink
17955801310847824,Non info,857,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297609245_587677189683136_1028510525735995672_n.webp?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ycUF_7uSZMoAX_w_uaU&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT-VLs4YeMBbJMdXNkUowkKnmKaaI_po194vpukTS4eLaA&oe=62F550B5,https://www.instagram.com/p/Cg81LIGoSbW/
17961144391752825,Non info,934,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/298068878_441045101272227_818811759821413530_n.webp?stp=dst-jpg&_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=UvZSkqrAaLIAX9lrhGh&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT-rnyhOe55mfbIlS4Be9at-IWdgcDv92FLmeEofS5RAJA&oe=62F45CCD,https://www.instagram.com/p/Cg40yjOLb5p/
17961008320895129,Non info,114,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297826477_771821107210848_1851587155856699435_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KxDAJkQ5hl8AX_lxxqF&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT-pgPW2oRjENJq2ZtpRHB2U8A8g8PLekfws894OgJq2fg&oe=62F5709F,https://www.instagram.com/p/Cg9wTR-uDIT/
17866088153759662,Non info,4127,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297952546_435403038637656_5864783630547290827_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5rQn5w5K3T4AX8iUaOP&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT_lvQ-lex0hS_yMYLZG14cPkO4h9_FUl42L3n-4Ij5ToQ&oe=62F48CB7,https://www.instagram.com/p/Cg8533rAoza/
17958638677910125,Non info,1301,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297386178_422873093196286_3441311785387781002_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=UHRtAmoNJjYAX_GNNLQ&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT99FO8iJXh3bYjk0w0kAI5VXPKpHogryTokZRxWcGDQHQ&oe=62F6220F,https://www.instagram.com/p/Cg6Dh0KLYM5/
17886540971686600,Non info,1347,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297500956_795003054863788_8098513916254218607_n.webp?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vNOqRqV52kgAX-3tllP&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT8fUrHCyY0J73PPFewJvZvrfnQIcs-dk7KrYyEUldWeLQ&oe=62F477AC,https://www.instagram.com/p/Cg6DGGgPDA_/
17969698153693792,Non info,976,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297991066_181386304301807_5064185322071023361_n.jpg?_nc_cat=1&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Ic7chceMDnIAX9oqdkz&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT_a6g0gh-FYtn-RXDZCQh2tP5Y6ngPngE-_saoBFf869w&oe=62F4F2C1,https://www.instagram.com/p/Cg9E5UlsPFU/
17967716080776933,Non info,1836,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297694004_200588448972072_2374076947371954_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lkQL6iLMW8sAX8_ednL&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT9CabPENbsz2LArzye4v6HDVmaNXA2sRPHyC5nt7vMFZg&oe=62F5CD0E,https://www.instagram.com/p/Cg8tJxfp5GF/
17921795717391172,Non info,11720,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg6nSoGginM/
17871182213696289,Non info,1030,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/296947196_594376232140511_6124679939121731267_n.webp?stp=dst-jpg&_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BtlnyN9G2KIAX_dxZGz&_nc_oc=AQmz3pBkJ-fqI1l_Vgo4n5yq--cap7bK2yu9y9fzvYAUtM8MO6f7gVTBAQ0DwYfO84U&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT9wsYfQfnrm_ckNWh52fWRocuwgXDuJWiozzCJ_Nt2jvQ&oe=62F50D14,https://www.instagram.com/p/Cgz0O6luzr5/
17867657369756642,Non info,1546,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297613096_735326971105862_7590356119459000995_n.webp?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VhGlLKqO0eoAX-Y2CLq&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT8XjB-GTc5YeQ8OfiNdhOnDD_fIAyXGfpf9qKDDuqKsuw&oe=62F4A910,https://www.instagram.com/p/Cg61Nq7ogc7/
17868624893752149,Non info,Non info,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297231863_595347658815666_7743051026373702946_n.webp?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=YVe4Trv8xpUAX9x4AU2&_nc_ht=scontent.cdninstagram.com&edm=APCawUEEAAAA&oh=00_AT_6qSp7Iwbow8aDoKBpC02Mp8coYUoE6bD7zbCfTcUGLg&oe=62F49C9D,https://www.instagram.com/p/Cg4E4CJoFt-/
18146671390267029,Non info,0,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg-fKI9MBdb/
17843360618828322,Non info,1,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg-enTRBAHx/
17976787858568956,Non info,5,VIDEO,https://video.cdninstagram.com/v/t50.33967-16/297583014_392705329663320_4021071559396350796_n.mp4?_nc_cat=108&vs=739416783979667_841904802&_nc_vs=HBksFQAYJEdLYkJ2QkZZRGEzVktXVUJBRXpiUGxwSHQ4MDNicV9FQUFBRhUAAsgBABUAGCRHUEJidlJGNGs3SmJ5NkFDQUc2Yjl0ano1b1JTYnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaoxf%2FotaHsPxUCKAJDMywXQCOqfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=yqKn83omi34AX8smKd1&_nc_ht=video.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT8q5hPS3P9oVw5c2aDrALaZASu4gVG66sI9JHK-S3nzxQ&oe=62F0E4D8&_nc_rid=b912b26b19,https://www.instagram.com/reel/Cg-eXnzBexN/
18055319995336573,Non info,1,IMAGE,https://scontent.cdninstagram.com/v/t51.2885-15/297887830_7681811255226239_6919750559040915518_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4ENOto30dogAX_xx-ZD&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT9nnr1VTrExf-t0sy-1tVZ3yS3eEbP1tsx6LG913usSMw&oe=62F490F2,https://www.instagram.com/p/Cg-eZu_FmUU/
17959050181908284,Non info,20,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297649090_114829017983643_9002093470328959580_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=GThB3CEdvf8AX-4CIf6&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT9PQ3KjEalmKgAStqmmfzWrBHvpq-eWV8D-nPgTd2FmpQ&oe=62F58DA7,https://www.instagram.com/p/Cg-eNOArNrV/
17941991840209882,Non info,3,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297992151_1136152567245338_1909866886127580583_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ivj1f6OOdXIAX_mo2LE&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT826H5Lu7c6xwtDRDWLbj92aDSvLucIY9pM_-7C1XYI9g&oe=62F4D232,https://www.instagram.com/p/Cg-d5u_sWEG/
17950862837061233,Non info,4,VIDEO,Non info,https://www.instagram.com/reel/Cg-dnHIh-7k/
17918951795585801,Non info,0,VIDEO,Non info,https://www.instagram.com/reel/Cg-czJwsl5D/
18218086054195509,Non info,1,VIDEO,https://video.cdninstagram.com/v/t50.33967-16/297879928_1037375196779630_1177005800047757102_n.mp4?_nc_cat=110&vs=1065928910709766_415988151&_nc_vs=HBksFQAYJEdIaEp3UkZ1VkJxOGZLOERBQzdIYXdLS2tGVVFicV9FQUFBRhUAAsgBABUAGCRHTHRTb3hHcFJaandlTGdBQU5NeDlLRGgtT29rYnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbIkdyw7O7wPxUCKAJDMywXQDbTdLxqfvoYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=v9uJzXqAZtQAX-PC-qp&_nc_ht=video.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT_AKM3blD3jTehkfu4p_asq0ykHMsog-c-5jDlZentWeQ&oe=62F0C337&_nc_rid=dbc03a3be6,https://www.instagram.com/reel/Cg-cYj_IBPO/
17973939199638247,Non info,7,VIDEO,https://video.cdninstagram.com/v/t50.33967-16/298342017_1936264133234822_1321660893162525870_n.mp4?_nc_cat=100&vs=1475848066197496_3102337766&_nc_vs=HBksFQAYJEdJRld5QkdHVU5xZkJlRUdBSzVVZW5LVWUxY1NicV9FQUFBRhUAAsgBABUAGCRHTTlieUJGQlFIbndIaG9DQUc5dmhtS01oOFJMYnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaIhMK%2F9tLmQBUCKAJDMywXQCEdsi0OVgQYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=RPQaD9VcLaoAX8BpkLz&_nc_ht=video.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT99O1K0bKFNGnSIKgz_dAbsKGudIQLT6eAzR7dRRDIyfw&oe=62F0DD51&_nc_rid=0716358f97,https://www.instagram.com/reel/Cg-cCKMABi1/
17946071636139305,Non info,Non info,CAROUSEL_ALBUM,Non info,https://www.instagram.com/p/Cg-cPj6MVFs/
17955170305970386,Non info,4,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297852520_1000213133997059_2836836555611230589_n.webp?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2gMpAcSuUW4AX-TsmKY&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT95HDKmobQHcQbHX5YTfPz1fW4HtMmQJdm44qy7awhKRQ&oe=62F62EF8,https://www.instagram.com/p/Cg-cI0TKBFw/
17844659456823200,Non info,4,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297644026_1082715805971723_5736645250340193775_n.webp?stp=dst-jpg&_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=QMPtAi_B6XsAX_F4-Fa&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT-pelS0NqoCelTUcBYHa9lkk36NSRVGVoSt9-lucsc9ag&oe=62F5F696,https://www.instagram.com/p/Cg-cDXKsLTQ/
17932048463265108,Non info,0,VIDEO,Non info,https://www.instagram.com/reel/Cg-bpFaI0B-/
17928756755442165,Non info,1,VIDEO,https://video.cdninstagram.com/v/t50.33967-16/297329504_1032220664134272_5113269562662355132_n.mp4?_nc_cat=108&vs=323776556561336_2408349945&_nc_vs=HBksFQAYJEdHRGp1QkdBX2dPYXpLb0RBTHlBVG5PVF8tVkdicV9FQUFBRhUAAsgBABUAGCRHRXFDeGhISjJpdWpJQk1GQVBsQ2J5c1RRS3BXYnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaGho7zy7PsPxUCKAJDMywXQDKNkWhysCEYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=owm-3v4gF9kAX-lJCpm&_nc_ht=video.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT_65Lyt6uIXtdmvgXW8K-fwTwwZfVrE4pyTCaWtSC5s9w&oe=62F0E8D4&_nc_rid=9c5a142e77,https://www.instagram.com/reel/Cg-bPKKgwbn/
17931724451271731,Non info,1,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297709547_3227105944203137_8424282757432722867_n.webp?stp=dst-jpg&_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=AHteLJULGY4AX8riKyH&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT8yCQ3gP-AoAGHdGLm2o3-9mRbq57YY7P5tJyvNbPeWvQ&oe=62F60E28,https://www.instagram.com/p/Cg-bNG0BYSn/
17937312611493287,Non info,5,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297826036_456837889652246_4928540327094121503_n.webp?stp=dst-jpg&_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=o7Iqt7nEh1UAX9y5l5s&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT_cvXax8QJhAjBTuFrLytsQr_fvj5VqlDhn2bSeCyuMnw&oe=62F5EB44,https://www.instagram.com/p/Cg-bKIuOKOh/
18020562379409518,Non info,1,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297872561_3249496208601935_8295839133818189682_n.webp?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=80l7RFGa_qgAX_YgyCE&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT8O-cNBMzcGklhxdmoEo8pK1vn-GzeX-cQxo3koSJ_dDQ&oe=62F5B75E,https://www.instagram.com/p/Cg-bJ5sp_05/
18208650868091495,Non info,1,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/298064883_144057761298037_2080429699978947579_n.webp?stp=dst-jpg&_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qc_-btpzngsAX_5ZK5Q&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT_iaUuaIw2HcFLZsrTAmDbP1WwK-TMlpN7TMU7YWUs4mA&oe=62F4D04F,https://www.instagram.com/p/Cg-bJInBsYf/
18039441130366408,Non info,1,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297784963_592591519192366_1229278703227931924_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=gFCmlk8kwxQAX8UDzWo&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT9mJuCY4r3GiSSJwPS_wx4EQJZiuTvxKGeaXJ-_8xgu6A&oe=62F5CBD4,https://www.instagram.com/p/Cg-bGwlB68u/
17944128686053354,Non info,1,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/297750621_817473919263595_4989573802419142553_n.webp?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Ox2OYTtQZ4YAX-Qc3aq&_nc_oc=AQl0WmK1pY-Xx6BomijjfjwEYnJ7UxogG6QtcItMcrJbYn_Uv6hEFd31H0BEpHLjowc&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT9p7zRBPQf9gDNcUaiBqvlrxno5Mcw1k7CBRAf17pDZBQ&oe=62F5301C,https://www.instagram.com/p/Cg-a_0KhZer/
17938338113139137,Non info,2,VIDEO,Non info,https://www.instagram.com/reel/Cg-ajqvjqKC/
18105824371293019,Non info,1,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/298015886_611042827402661_8984160402733512876_n.webp?stp=dst-jpg&_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=R3uqxtPBVC8AX_b8ZhL&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT_pjkxTxXOfFET3v9fiY1F5OerTssWW3fcZ-ysQzCmJlA&oe=62F49165,https://www.instagram.com/p/Cg-a-JCBbSq/
17861931437775720,Non info,7,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/298015766_195001409533223_2721192997742907410_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5P07UEm0J4QAX8VBhpv&_nc_oc=AQkYZqdlaFXxfFkVh9RW8WX_5DaUWxpC2eaKKUMWgD4GQ77_1ImUvXSUBTUYESG8Ye4&_nc_ht=scontent.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT9uGF87e7QB0QPyR2reQd28hGNDqDc7KjzFdAEffQqfGw&oe=62F5F1DD,https://www.instagram.com/p/Cg9oC6cPJyb/
17842570751829028,Non info,198,VIDEO,https://video.cdninstagram.com/v/t50.33967-16/298039035_1144404649620343_8340924895644950659_n.mp4?_nc_cat=105&vs=1037095650336726_1922658171&_nc_vs=HBksFQAYJEdQdTJ3eEYzczU1NDFCQUVBSU1nSVI4QTY4QnpicV9FQUFBRhUAAsgBABUAGCRHRmctd3hGeHA1LUh4VmdCQUIyaFdvSTlaQVZqYnFfRUFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaa88mGp%2BnkPxUCKAJDMywXQEU2JN0vGqAYEmRhc2hfYmFzZWxpbmVfMV92MREAdQAA&ccb=1-7&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ohc=vheHebOoX0gAX8D0e08&_nc_ht=video.cdninstagram.com&edm=AEoDcc0EAAAA&oh=00_AT_F3I6RVoL7qh2a4eYEiOFO7PybInkToOc4w4SoyMe3SA&oe=62F0CED2&_nc_rid=f51df1b8b1,https://www.instagram.com/reel/Cg9AVfzDAiW/
